EventNumber,Energy,X,Y,Z,Px,Py,Pz,ParticleType,L1_Energy,L1_X,L1_Y,L1_Z,L1_Px,L1_Py,L1_Pz,L2_Energy,L2_X,L2_Y,L2_Z,L2_Px,L2_Py,L2_Pz
153,10926.1,0,0,10926.1,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,6573.33,0,0,6573.33,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,12323.4,0,0,12323.4,11,0,0,0,11071.3,3999.0,0.206908,2000.03,11071.3,-4.02085,-1.4829,10954.7,7996.8,0.665753,2001.43,10954.7,-1.6375,7.13437
156,11384.4,0,0,11384.4,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,9449.7,0,0,9449.7,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,17238.7,0,0,17238.7,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,10999.3,0,0,10999.3,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,11772.3,0,0,11772.3,22,0,0,0,11196.6,4000.0,-5.75789e-07,2000.0,11196.6,-1.52161,-0.687975,11194.1,8000.0,-1.00302,1999.69,11194.1,-4.61755,4.0682
161,3702.59,0,0,3702.59,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,12080.7,0,0,12080.7,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,12549.6,0,0,12549.6,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,4580.34,0,0,4580.34,11,0,0,0,4497.82,3998.76,0.634228,1998.43,4497.82,-3.12525,-2.42275,4388.46,7996.94,-13.8855,1995.47,4388.43,-16.4045,-1.76652
165,9522.3,0,0,9522.3,11,0,0,0,9428.3,3998.23,0.60847,1999.29,9428.29,-2.61789,-3.44902,7364.54,7999.55,-1.56351,2004.18,7364.54,-5.11914,8.74396
166,12951.8,0,0,12951.8,11,0,0,0,12720.3,3998.05,-0.289154,2000.17,12720.3,-1.0331,1.8517,9797.42,7995.88,1.15303,1998.57,9797.42,3.30263,-3.45746
167,11136.7,0,0,11136.7,22,0,0,0,8276.19,3999.2,-2.58966e-05,2000.0,8276.19,-0.349441,1.51254,8157.48,8000.0,0.159231,2002.52,8157.48,-4.35801,-0.286814
168,8110.58,0,0,8110.58,11,0,0,0,5256.91,3998.32,-0.254868,1999.73,5256.91,-1.62138,-0.118543,2401.6,7995.74,4.70683,2008.88,2401.59,1.37371,7.13877
169,14243.4,0,0,14243.4,11,0,0,0,14114.7,3998.08,-0.0148606,1999.83,14114.7,4.12112,-2.7992,11708.6,7995.79,2.76084,2000.31,11708.6,8.38077,1.76477
170,4752.82,0,0,4752.82,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,1646.26,0,0,1646.26,11,0,0,0,1640.82,3998.57,0.425201,1999.21,1640.82,-0.529242,-0.132395,1103.51,7996.94,-61.4276,2002.97,1103.36,-18.1843,-0.330032
172,14429.8,0,0,14429.8,22,0,0,0,11945.4,4000.0,-1.03443e-07,2000.0,11945.4,-0.446562,-0.00986842,11943.8,7995.06,-0.539636,1999.81,11943.8,-2.43305,-1.02599
173,16021.9,0,0,16021.9,11,0,0,0,15736.9,3998.12,-0.314095,1999.93,15736.9,-3.80911,-0.611499,15662.8,7999.18,-3.76833,1998.14,15662.8,-17.9916,-7.35769
174,8235.95,0,0,8235.95,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,6839.29,0,0,6839.29,11,0,0,0,6822.59,3998.3,-0.240279,1999.55,6822.59,-3.03651,-3.25157,6676.45,8000.0,-3.30217,1994.13,6676.45,-5.15216,-4.80074
176,19465.2,0,0,19465.2,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,4407.7,0,0,4407.7,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,14026.8,0,0,14026.8,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,19114.0,0,0,19114.0,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,3206.04,0,0,3206.04,11,0,0,0,3191.71,3998.05,0.368521,2000.21,3191.7,2.11276,-3.26529,3076.61,7999.99,10.1095,1999.46,3076.6,7.64016,-4.84846
181,2439.24,0,0,2439.24,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,11044.3,0,0,11044.3,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,14073.3,0,0,14073.3,11,0,0,0,12657.2,3998.21,-0.23068,2000.0,12657.2,-1.18445,0.690218,4927.24,7996.16,-0.351478,2001.98,4927.24,1.01911,2.69768
184,14284.2,0,0,14284.2,11,0,0,0,11126.2,3998.32,-0.109522,2000.25,11126.2,-0.770336,0.881624,8224.23,8000.0,0.877638,1996.39,8224.23,5.49754,-7.1344
185,3276.86,0,0,3276.86,11,0,0,0,3168.21,3998.55,0.206738,2000.0,3168.2,3.97517,-3.49554,1661.45,7998.03,4.86801,1983.04,1661.44,-0.719409,-3.1508
186,11231.3,0,0,11231.3,22,0,0,0,6954.72,3999.22,-5.3024e-06,2000.0,6954.72,-1.00163,0.8611,6951.05,8000.0,1.72949,2002.88,6951.05,3.10898,6.31001
187,6665.86,0,0,6665.86,11,0,0,0,6504.94,3999.17,0.47921,1999.76,6504.94,-0.0197659,-4.6575,2630.61,7995.88,-1.65363,2000.61,2630.61,-1.4878,1.55536
188,4493.27,0,0,4493.27,11,0,0,0,4332.03,3998.06,0.468289,2000.61,4332.03,1.78795,0.727088,2980.53,7999.99,9.89711,2001.36,2980.52,9.20451,2.19547
189,8456.46,0,0,8456.46,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,1930.74,0,0,1930.74,11,0,0,0,1758.31,3998.18,-0.814966,1998.91,1758.31,0.136738,0.244784,1713.9,7999.98,-15.6755,2016.45,1713.87,-4.08649,9.3717
191,7529.96,0,0,7529.96,11,0,0,0,7514.7,3999.93,0.108222,1999.75,7514.69,5.63726,6.31968,7503.29,8000.0,2.45906,2003.56,7503.28,-1.35153,5.69888
192,4741.66,0,0,4741.66,11,0,0,0,4253.49,3998.2,0.0730419,1999.77,4253.48,3.10161,0.622976,3994.92,8000.0,-7.59071,2011.2,3994.9,-9.93122,1.49755
193,18091.9,0,0,18091.9,11,0,0,0,13296.9,3998.43,0.179922,1999.59,13296.9,0.247589,-1.23175,9232.54,7997.07,-0.7593,1998.76,9232.54,-5.46236,-2.36747
194,2958.35,0,0,2958.35,22,0,0,0,2697.04,4000.0,-0.17785,1999.87,2697.03,-1.87388,1.98207,2687.58,7998.55,-3.77191,2004.05,2687.57,-4.60309,1.10087
195,5764.79,0,0,5764.79,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,5188.27,0,0,5188.27,11,0,0,0,4254.63,3998.24,-0.248484,2000.27,4254.63,-1.07701,2.41117,481.916,7995.8,-13.3091,1995.15,481.899,-4.06895,0.30644
197,9107.61,0,0,9107.61,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,6564.27,0,0,6564.27,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,11881.9,0,0,11881.9,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,8392.19,0,0,8392.19,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,10916.4,0,0,10916.4,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,3208.22,0,0,3208.22,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,3991.47,0,0,3991.47,11,0,0,0,3986.53,3998.36,0.496255,2000.62,3986.53,3.33943,1.97364,1586.33,7996.58,4.28786,1996.23,1586.33,-0.577537,-2.95155
204,3356.82,0,0,3356.82,11,0,0,0,3355.92,3998.23,0.639257,1998.84,3355.92,2.1186,-2.85252,2301.95,8000.0,1.86854,2002.79,2301.95,0.779717,3.33572
205,13989.4,0,0,13989.4,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,7579.45,0,0,7579.45,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,6770.95,0,0,6770.95,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,18061.6,0,0,18061.6,22,0,0,0,17397.1,4000.0,-1.22703e-06,2000.0,17397.1,-10.2443,1.71459,17394.4,8000.0,-2.23141,2000.3,17394.4,-4.97982,-1.62434
209,14626.6,0,0,14626.6,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,6655.52,0,0,6655.52,11,0,0,0,6653.15,4000.0,-0.187096,2000.36,6653.14,-10.9616,-9.05827,6647.11,7999.16,-6.26721,1994.97,6647.09,-11.8486,-8.2133
211,9791.4,0,0,9791.4,11,0,0,0,7426.64,3999.62,-0.0511959,1999.89,7426.64,3.41533,-2.18485,7189.4,7995.55,2.4919,1996.48,7189.39,6.75709,-6.49811
212,819.59,0,0,819.59,11,0,0,0,817.79,3998.17,1.65077,1995.62,817.778,2.4016,-3.86327,813.347,7999.67,73.0813,1968.33,813.125,18.0617,-5.8693
213,5885.12,0,0,5885.12,11,0,0,0,5884.28,3998.03,-0.27186,2000.51,5884.28,-2.27693,1.30075,2533.02,7995.7,-16.7201,2002.77,2533.0,-10.648,1.52273
214,12286.0,0,0,12286.0,11,0,0,0,12069.1,3998.22,-0.127876,1999.76,12069.1,0.437211,-0.251848,8247.94,7997.42,3.68012,2001.7,8247.94,5.8623,4.45314
215,3530.68,0,0,3530.68,11,0,0,0,2436.76,3998.02,1.01897,2000.09,2436.76,0.00813877,-0.183895,2423.67,8000.0,-2.78305,2004.77,2423.66,-4.151,3.62988
216,17287.5,0,0,17287.5,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11633.0,7998.33,-0.011065,2000.08,11633.0,-3.33094,0.694797
217,13604.4,0,0,13604.4,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,1363.39,0,0,1363.39,11,0,0,0,1360.0,3999.52,0.367729,1996.64,1359.99,3.78167,-0.887897,1357.48,7995.26,8.03435,1977.73,1357.46,2.9344,-7.20762
219,18811.1,0,0,18811.1,11,0,0,0,6630.16,3998.01,0.00584669,1999.97,6630.16,0.222773,-0.0449874,3451.83,7998.21,-2.28859,1997.46,3451.82,-2.1759,-7.14512
220,9371.42,0,0,9371.42,11,0,0,0,9196.65,3998.21,0.165685,1999.95,9196.65,-0.092938,-0.565299,9123.83,8000.0,0.725217,2003.31,9123.82,2.96381,8.99089
221,5724.46,0,0,5724.46,11,0,0,0,1656.38,3998.17,0.290095,2000.43,1656.38,1.37047,-0.0275501,1614.05,7999.98,18.2572,2014.08,1614.02,7.02845,8.13587
222,1803.33,0,0,1803.33,11,0,0,0,1777.76,3998.48,2.23001,1999.15,1777.76,0.964981,-0.021535,1526.12,7996.15,-1.00497,2007.9,1526.12,-1.46666,3.22112
223,12930.0,0,0,12930.0,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,11879.2,0,0,11879.2,11,0,0,0,11876.5,3998.08,-0.341395,2000.08,11876.5,-3.05902,0.891689,9622.88,7996.78,-1.30279,1998.08,9622.88,-3.94228,-2.64014
225,11747.5,0,0,11747.5,11,0,0,0,9808.83,3998.02,-0.384895,2000.5,9808.83,-1.45337,2.74451,9595.6,7996.51,0.439196,1995.63,9595.59,2.60569,-11.7211
226,209.312,0,0,209.312,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,18188.7,0,0,18188.7,11,0,0,0,12881.2,3998.39,0.0483712,1999.77,12881.2,1.70384,4.33149,12673.6,7996.79,2.03184,2002.95,12673.6,4.79681,12.326
228,9994.79,0,0,9994.79,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,12791.0,0,0,12791.0,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,7477.12,0,0,7477.12,11,0,0,0,7452.68,3998.16,0.444675,2000.71,7452.68,1.31607,2.84714,7441.49,8000.0,4.61262,1998.13,7441.49,8.50982,-7.42205
231,15615.2,0,0,15615.2,11,0,0,0,10614.6,3998.3,-0.180526,2000.1,10614.6,-3.31786,0.723611,10577.9,7995.06,-2.03691,2003.37,10577.9,-2.34984,8.84147
232,18676.3,0,0,18676.3,11,0,0,0,17169.2,3998.3,0.146517,1999.62,17169.2,-0.564164,-0.772894,17164.8,7997.55,-2.04708,1996.35,17164.8,-8.79674,-14.41
233,785.775,0,0,785.775,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,16068.6,0,0,16068.6,11,0,0,0,16052.5,3998.03,-0.146508,1999.92,16052.5,-0.265526,-0.184414,16044.7,7995.48,2.32784,1999.06,16044.7,10.5656,-4.19989
235,16877.7,0,0,16877.7,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9469.27,8000.0,3.82058e-05,2000.0,9469.27,-1.12949,-0.46766
236,14875.8,0,0,14875.8,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,2010.14,0,0,2010.14,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,12730.3,0,0,12730.3,11,0,0,0,12524.3,3998.12,0.342336,2000.28,12524.3,6.08407,3.76258,9886.65,7996.82,-4.10726,2000.73,9886.65,-10.6207,0.678789
239,12770.9,0,0,12770.9,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,11580.6,0,0,11580.6,11,0,0,0,11526.0,3998.09,0.225758,2000.29,11526.0,2.26668,1.54899,10983.1,8000.0,2.43816,1998.36,10983.1,4.56566,-2.96025
241,14216.8,0,0,14216.8,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,14744.2,0,0,14744.2,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,12882.8,0,0,12882.8,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,8008.44,0,0,8008.44,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,8233.7,0,0,8233.7,11,0,0,0,3431.96,4000.0,0.250774,1999.79,3431.95,0.218422,4.74219,2907.87,7999.94,0.550959,2006.18,2907.86,-2.67897,7.35642
246,17432.8,0,0,17432.8,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,15806.3,0,0,15806.3,22,0,0,0,10154.3,3999.06,-3.57191e-05,2000.0,10154.3,-1.10612,-3.51372,9757.14,8000.0,0.947026,1998.42,9757.14,3.64206,-0.243552
248,10707.0,0,0,10707.0,11,0,0,0,10704.8,4000.0,-0.206716,1999.76,10704.8,0.444133,-12.5249,9738.1,7996.46,-0.109752,1995.06,9738.09,-0.272409,-13.0635
249,12833.1,0,0,12833.1,11,0,0,0,12720.5,3999.61,-0.0833281,2000.18,12720.5,-10.54,-0.895064,12717.2,8000.0,-2.94635,1999.21,12717.2,-12.3912,-2.67869
250,19123.9,0,0,19123.9,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,8474.55,0,0,8474.55,11,0,0,0,8249.0,3998.95,-0.584603,2000.28,8248.99,-4.95251,1.49427,7855.27,8000.0,-1.79088,2000.92,7855.27,-4.62019,-4.46325
252,3087.69,0,0,3087.69,11,0,0,0,2904.27,3998.42,-0.0141195,1999.08,2904.27,-5.02337,-0.945786,2719.46,7999.99,-9.91011,1990.11,2719.45,-4.13645,-5.93478
253,15280.0,0,0,15280.0,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,4902.22,0,0,4902.22,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3069.5,7996.84,3.71239e-05,2000.0,3069.5,0.483568,-0.332775
255,15562.4,0,0,15562.4,11,0,0,0,15560.0,4000.0,-0.205961,2000.01,15560.0,7.01019,-3.1669,15557.3,8000.0,1.50147,1999.19,15557.3,11.6268,-1.49364
256,16201.7,0,0,16201.7,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,7925.97,0,0,7925.97,11,0,0,0,7920.93,3998.63,-0.251612,2000.06,7920.93,4.05576,1.70261,7633.71,7997.6,2.9731,2000.11,7633.7,1.69326,-2.71844
258,19636.6,0,0,19636.6,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,19462.6,0,0,19462.6,11,0,0,0,19460.3,3998.37,-0.053419,1999.88,19460.3,-3.52121,-3.14054,14386.6,7995.21,1.85677,2001.19,14386.6,7.23814,5.01431
260,11071.0,0,0,11071.0,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,3830.6,0,0,3830.6,11,0,0,0,2802.2,3998.22,-3.72166,2001.02,2802.19,-4.52164,1.73371,2770.15,7999.66,-0.885057,2001.37,2770.15,3.99453,1.5009
262,4304.65,0,0,4304.65,11,0,0,0,4300.21,3998.71,-0.203511,2000.8,4300.21,-5.74412,-4.28875,3688.59,8000.0,-8.00233,1987.66,3688.48,-24.0181,-14.4656
263,253.124,0,0,253.124,11,0,0,0,252.497,3998.03,5.10261,2001.19,252.495,0.3896,-0.92997,91.2359,7999.15,-18.5188,1751.19,91.1261,-0.618322,-4.40231
264,3333.09,0,0,3333.09,11,0,0,0,3330.93,3998.3,-0.0407691,2000.03,3330.92,4.45557,-2.21581,3272.48,7995.01,0.513791,1991.79,3272.47,-2.35245,-5.89479
265,3925.73,0,0,3925.73,11,0,0,0,3914.22,3998.03,-0.430091,1999.21,3914.22,-1.51649,-0.446592,3909.81,8000.0,-0.991125,2004.57,3909.81,1.67653,4.69247
266,12036.9,0,0,12036.9,22,0,0,0,7019.43,4000.0,6.10256e-05,2000.0,7019.43,3.19374,6.40615,5532.93,7997.21,1.77559,2003.59,5532.93,0.110328,5.35509
267,7105.97,0,0,7105.97,11,0,0,0,7090.31,3999.2,-0.166807,2000.17,7090.3,7.64951,10.6317,6708.06,8000.0,-2.57687,2011.57,6707.98,-5.97721,32.0176
268,928.398,0,0,928.398,11,0,0,0,918.119,3998.09,0.271518,2001.44,918.119,-0.243748,0.321026,73.7107,7993.57,157.051,2068.4,73.5663,3.93731,2.34606
269,8687.65,0,0,8687.65,11,0,0,0,8681.32,3998.36,-0.288812,1999.85,8681.32,-0.839938,-0.205716,5653.55,7999.1,2.26272,2000.14,5653.55,-0.625852,4.06771
270,410.449,0,0,410.449,11,0,0,0,362.301,3998.29,13.262,2006.14,362.298,0.864875,0.862408,177.011,7995.6,27.8742,2106.52,176.935,0.398096,5.12581
271,19743.7,0,0,19743.7,11,0,0,0,19742.9,3998.18,0.227087,2000.13,19742.9,-0.584782,2.34443,18511.4,8000.0,0.589649,2001.16,18511.4,-1.07769,3.93742
272,7925.55,0,0,7925.55,22,0,0,0,6600.82,3999.82,1.50097e-05,2000.0,6600.82,-1.53897,0.874239,6598.0,8000.0,-0.272765,2000.75,6598.0,1.24123,-1.60483
273,13068.3,0,0,13068.3,11,0,0,0,13062.8,3998.08,0.0225749,2000.05,13062.8,2.01365,0.260957,9036.09,7997.5,-7.04679,2005.34,9036.07,-17.8846,10.6822
274,3061.94,0,0,3061.94,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,14237.6,0,0,14237.6,11,0,0,0,14141.6,3998.08,0.103223,2000.43,14141.6,0.555334,4.59794,14121.0,7995.11,-1.72796,1998.41,14121.0,-6.54324,-8.393
276,9796.0,0,0,9796.0,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9307.43,8000.0,-3.83637e-05,2000.0,9307.43,0.403915,-0.371939
277,6255.37,0,0,6255.37,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4562.99,8000.0,0.000120225,2000.0,4562.98,1.69996,1.91511
278,1128.66,0,0,1128.66,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,9782.14,0,0,9782.14,11,0,0,0,9743.09,3998.17,0.210184,2000.09,9743.09,4.74546,1.04413,9312.65,8000.0,4.68529,2003.8,9312.64,10.6921,11.7997
280,11985.2,0,0,11985.2,11,0,0,0,11942.6,3999.36,0.29294,2000.07,11942.6,0.841025,8.38601,11659.4,7998.55,-0.383024,2003.06,11659.4,-0.043971,10.7858
281,15201.1,0,0,15201.1,11,0,0,0,15084.5,3998.72,-0.0585387,1999.97,15084.5,3.34701,-4.28028,15075.1,8000.0,0.610157,2000.12,15075.1,2.43336,-1.22922
282,12804.1,0,0,12804.1,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,5326.1,0,0,5326.1,11,0,0,0,5319.53,3998.46,-0.0491919,1998.92,5319.52,3.2469,-1.13439,1399.98,7995.13,-17.4455,1987.24,1399.96,-5.13066,-4.15853
284,10027.7,0,0,10027.7,11,0,0,0,9290.44,3999.43,-0.323715,2000.09,9290.43,3.49506,4.16793,9220.59,7995.51,-0.127724,1998.57,9220.59,1.25275,-2.57101
285,9087.11,0,0,9087.11,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,11538.7,0,0,11538.7,11,0,0,0,11493.1,3999.82,0.671483,1999.63,11493.1,-3.40437,-7.393,11490.1,8000.0,-1.67419,1996.45,11490.1,-7.51622,-10.8008
287,3563.78,0,0,3563.78,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,12224.4,0,0,12224.4,11,0,0,0,1071.43,3998.14,0.304552,1999.89,1071.43,0.439377,-0.586478,927.401,7997.78,18.8353,1973.44,927.381,4.6257,-4.06986
289,11916.1,0,0,11916.1,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,5990.63,0,0,5990.63,11,0,0,0,5569.99,3999.01,0.149268,2000.22,5569.99,3.64027,-3.54218,5563.76,7998.0,1.58506,1994.59,5563.75,3.98261,-5.97426
291,19451.6,0,0,19451.6,11,0,0,0,19446.0,3999.55,-0.315306,2000.24,19446.0,5.46816,-3.42418,18536.0,7999.78,0.429349,1999.28,18536.0,3.75536,-6.23365
292,16710.7,0,0,16710.7,11,0,0,0,8875.89,3998.64,0.120214,2000.23,8875.89,-3.07434,3.58238,8852.58,8000.0,-1.00602,2001.15,8852.58,0.994843,2.56731
293,19284.6,0,0,19284.6,11,0,0,0,13391.1,3999.4,0.327173,1999.88,13391.1,4.51854,5.97584,13366.8,7997.44,0.511856,2002.25,13366.8,-1.14983,7.61286
294,8689.44,0,0,8689.44,11,0,0,0,6519.58,3998.01,-0.228101,1999.96,6519.58,-0.50303,-0.392635,116.904,7997.31,36.8734,1995.91,116.884,0.624437,-2.01529
295,7287.66,0,0,7287.66,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,14577.1,0,0,14577.1,11,0,0,0,14195.1,3998.2,-0.254251,2000.4,14195.1,-0.32735,1.30245,14119.2,8000.0,1.09063,2000.99,14119.2,6.38842,4.55613
297,8925.25,0,0,8925.25,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,2578.17,0,0,2578.17,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,15507.5,0,0,15507.5,11,0,0,0,12946.7,3998.97,0.215043,2000.23,12946.7,-1.91327,-1.14491,12741.8,7996.29,-1.68836,1999.85,12741.8,-7.27779,-1.34672
300,1478.47,0,0,1478.47,11,0,0,0,1457.13,3998.11,-2.33059,2001.27,1457.13,-1.86918,-0.194491,1451.42,7999.98,-16.9671,1979.15,1451.4,-4.34187,-7.04136
301,481.564,0,0,481.564,11,0,0,0,341.052,3999.36,-10.3856,1996.35,341.047,1.04042,1.43124,283.931,7998.5,-36.6406,1933.75,283.906,-0.805922,-3.64704
302,17745.3,0,0,17745.3,11,0,0,0,9806.0,3999.12,-0.0755455,1999.84,9806.0,-0.0671889,-3.30658,7541.53,8000.0,-0.337978,1998.82,7541.53,-3.16482,-4.79858
303,11722.1,0,0,11722.1,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,14434.9,0,0,14434.9,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,13133.1,0,0,13133.1,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
